SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,NAME_INCOME_TYPE,TARGET,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,AGE,YEARS_EMPLOYED
101496,203305,376994,29931,18787,6454,1,Married,Higher,Commercial,0,1.854327242,0.147222154,51,17
101497,64738,1198918,10290,10515,9315,1,Married,Secondary,Working,0,18.5195403,0.158948377,28,25
101498,53397,691268,39367,9395,2615,2,Single,Secondary,Pensioner,0,12.94582093,0.737251156,25,7
101499,222332,806955,15342,20131,4628,1,Married,Secondary,Pensioner,1,3.629504525,0.069004912,55,12
101500,131453,1116009,25941,7055,10152,2,Single,Secondary,Unemployed,1,8.489794832,0.197340494,19,27
101501,39816,549279,14945,15133,1424,1,Married,Secondary,Commercial,0,13.795434,0.375351617,41,3
101502,265011,277919,11762,21019,9978,0,Single,Secondary,Unemployed,0,1.048707412,0.044383063,57,27
101503,233567,352139,31133,15507,5662,6,Married,Higher,State,0,1.507657332,0.133293659,42,15
101504,91635,983754,48080,19318,8259,1,Married,Higher,Working,1,10.73557047,0.524690348,52,22
101505,236184,152745,41150,19218,10702,2,Married,Secondary,Working,1,0.646720354,0.174228568,52,29
101506,202958,142686,28052,7673,7898,1,Married,Secondary,Working,1,0.703032154,0.138215788,21,21
101507,297707,1060991,42750,15863,11096,1,Married,Higher,Working,0,3.563876563,0.143597564,43,30
101508,112324,1490676,20953,8016,8974,2,Widow,Secondary,Working,0,13.27121541,0.186540721,21,24
101509,243536,960230,41475,11988,1780,0,Single,Lower,Working,0,3.942866763,0.170303364,32,4
101510,252944,1352764,18130,23476,5291,0,Married,Higher,Commercial,0,5.348077045,0.071675944,64,14
101511,291991,1222192,32086,8366,7289,0,Married,Secondary,Working,0,4.185718053,0.109886949,22,19
101512,46155,54976,5633,24922,3979,1,Married,Secondary,Working,0,1.191116889,0.122045282,68,10
101513,136891,430468,18304,21877,6031,1,Single,Higher,State,1,3.144604101,0.133712224,59,16
101514,169381,270976,43037,17936,9380,0,Married,Secondary,State,0,1.599801631,0.254083988,49,25
101515,151691,1275459,33284,11932,9354,0,Single,Secondary,Unemployed,1,8.408270761,0.219419741,32,25
101516,54707,216509,47546,16583,7135,0,Single,Secondary,Commercial,0,3.957610543,0.869102674,45,19
101517,217576,224526,8008,11638,4655,3,Single,Higher,Working,1,1.031942861,0.03680553,31,12
101518,198686,1400796,49291,23791,9711,0,Single,Higher,Working,1,7.050300474,0.248084918,65,26
101519,242500,999620,28405,19847,4630,2,Married,Secondary,Working,1,4.12214433,0.117134021,54,12
101520,282425,43578,37386,20102,8128,1,Widow,Higher,Working,1,0.154299372,0.132374967,55,22
101521,178492,619741,26373,14129,2323,0,Single,Secondary,Working,1,3.472093987,0.147754521,38,6
101522,190102,1469110,21827,17390,657,1,Separated,Higher,Unemployed,0,7.728009174,0.114817309,47,1
101523,237285,867147,34040,13923,4310,1,Separated,Secondary,Working,0,3.654453505,0.143456181,38,11
101524,179476,213859,14007,9209,10560,1,Separated,Higher,Working,0,1.191574361,0.078043861,25,28
101525,254554,116435,19157,22456,11235,1,Widow,Lower,Working,1,0.457407858,0.075257116,61,30
101526,180928,745389,33157,19478,1370,3,Married,Secondary,Commercial,1,4.11981009,0.183260745,53,3
101527,160272,1205114,36315,22630,7908,1,Single,Secondary,Working,0,7.519179894,0.226583558,62,21
101528,139273,50475,36932,20290,2659,0,Married,Secondary,Working,0,0.362417698,0.265177026,55,7
101529,192307,851574,22164,24672,243,1,Married,Secondary,Working,0,4.428200742,0.115253215,67,0
101530,268500,1211212,15414,11317,1836,1,Widow,Secondary,Working,1,4.511031657,0.057407821,31,5
101531,186129,1207060,15327,19421,9334,2,Separated,Incomplete Higher,Working,0,6.485072181,0.082346115,53,25
101532,152311,1147102,49344,11878,3345,1,Married,Incomplete Higher,Working,0,7.531314219,0.323968722,32,9
101533,254746,1104577,1946,18206,6032,1,Married,Secondary,Working,0,4.335993499,0.007638982,49,16
101534,265546,849081,15693,24880,4359,3,Single,Higher,State,0,3.197491207,0.059097106,68,11
101535,216733,197029,28241,18251,9819,0,Single,Higher,Working,0,0.909086295,0.130303184,50,26
101536,146945,433733,31254,11237,2166,0,Married,Higher,Commercial,0,2.951668992,0.212691823,30,5
101537,65272,673516,16540,7652,8112,0,Married,Secondary,Working,1,10.31860522,0.253401152,20,22
101538,166470,945568,7719,9550,11160,0,Widow,Secondary,Working,0,5.68011053,0.046368715,26,30
101539,140030,1446149,42203,21325,1154,1,Married,Secondary,Working,0,10.3274227,0.301385417,58,3
101540,26570,222583,26081,19357,6101,2,Separated,Secondary,Working,1,8.377229959,0.981595785,53,16
101541,29110,368898,12350,13440,7882,1,Married,Higher,Working,1,12.67255239,0.424252834,36,21
101542,99141,143286,37358,7300,11435,1,Widow,Higher,Working,1,1.445274911,0.376816857,20,31
101543,32115,232189,33021,7420,5995,1,Single,Secondary,Commercial,0,7.229923712,1.028211116,20,16
101544,59062,1180055,43832,9617,2844,3,Widow,Secondary,State,1,19.97993634,0.742135383,26,7
101545,124061,1473919,29369,21830,1526,0,Married,Incomplete Higher,State,0,11.88059906,0.236730318,59,4
101546,21969,1189789,32728,24645,2813,2,Single,Higher,Working,1,54.15763121,1.489735536,67,7
101547,141863,558172,18576,15282,4774,0,Single,Incomplete Higher,Commercial,0,3.934584775,0.130943234,41,13
101548,292369,1318428,30001,24972,2621,0,Separated,Secondary,Working,0,4.509465778,0.102613478,68,7
101549,143008,809807,18848,10169,6110,1,Single,Higher,Commercial,0,5.662669221,0.131796823,27,16
101550,174268,1373335,1390,7603,7689,1,Married,Higher,Working,0,7.880591962,0.007976221,20,21
101551,125823,1425858,22999,14106,554,3,Married,Incomplete Higher,Working,1,11.33225245,0.18278852,38,1
101552,295813,277158,46436,15981,4264,0,Married,Secondary,Pensioner,0,0.936936511,0.15697755,43,11
101553,130677,1450065,12569,12362,3152,1,Widow,Secondary,Commercial,0,11.09655869,0.09618372,33,8
101554,266958,707495,14029,10111,9018,1,Married,Secondary,Working,0,2.650210895,0.052551338,27,24
101555,68320,1418562,23490,22976,2695,0,Married,Incomplete Higher,Working,0,20.76349532,0.343823185,62,7
101556,166649,83077,46875,19161,5917,1,Separated,Incomplete Higher,Working,1,0.498514843,0.281279816,52,16
101557,145354,1193360,36328,11497,11444,1,Married,Lower,Pensioner,1,8.21002518,0.249927763,31,31
101558,108009,1259352,6867,14697,8981,1,Widow,Lower,Working,1,11.65969503,0.063578035,40,24
101559,277437,320018,16284,7862,1504,1,Married,Secondary,Unemployed,0,1.153479889,0.058694406,21,4
101560,48625,74087,34979,7378,9420,0,Single,Secondary,Working,0,1.523640103,0.719362468,20,25
101561,232112,818560,10121,23094,3854,2,Married,Secondary,Working,0,3.526573378,0.04360395,63,10
101562,56487,748859,2539,17601,3757,0,Married,Secondary,State,0,13.25719192,0.044948395,48,10
101563,248071,1394678,26488,17039,2447,1,Single,Incomplete Higher,Working,0,5.622092062,0.106775883,46,6
101564,193895,300064,18027,12969,2614,1,Single,Incomplete Higher,Working,1,1.547559246,0.092973001,35,7
101565,121376,256514,9693,9872,7981,1,Single,Secondary,Working,0,2.113383206,0.07985928,27,21
101566,263341,933660,9921,9337,8862,0,Married,Higher,Commercial,0,3.545441082,0.037673587,25,24
101567,178056,147180,11310,23540,2160,0,Widow,Incomplete Higher,Commercial,0,0.826593881,0.063519342,64,5
101568,130169,789192,46512,9318,11329,0,Single,Secondary,State,0,6.062826018,0.357320099,25,31
101569,290269,440928,31908,9807,11223,2,Married,Secondary,State,1,1.519032346,0.109925621,26,30
101570,56059,925114,5386,7200,7073,3,Separated,Secondary,Commercial,0,16.50250629,0.096077347,19,19
101571,123409,606891,33263,13955,1529,1,Single,Secondary,Working,0,4.91772075,0.269534637,38,4
101572,25704,1087448,29412,17234,8978,0,Married,Higher,Working,0,42.30656707,1.144257703,47,24
101573,224456,1326448,18303,7188,10140,0,Separated,Secondary,State,1,5.909612574,0.081543822,19,27
101574,238200,362246,13242,20622,8861,1,Separated,Secondary,Unemployed,1,1.520764064,0.05559194,56,24
101575,131279,1437769,48025,17471,10926,1,Single,Lower,Working,0,10.9520106,0.365823932,47,29
101576,178280,90774,9947,21929,2092,1,Single,Higher,Working,0,0.509165358,0.055794256,60,5
101577,138516,393518,47714,8061,2525,0,Single,Secondary,Working,0,2.840957001,0.344465621,22,6
101578,217096,1252098,6930,7053,5237,0,Married,Lower,Working,0,5.767485352,0.031921362,19,14
101579,252549,1273933,39170,13308,10014,1,Married,Secondary,Working,1,5.044300314,0.155098615,36,27
101580,49165,417672,49785,23960,1175,1,Married,Secondary,Commercial,1,8.495311705,1.012610597,65,3
101581,87203,1119518,1507,22314,2807,0,Married,Incomplete Higher,Working,1,12.8380675,0.017281516,61,7
101582,286258,542977,2436,12334,5673,1,Single,Secondary,State,0,1.896809871,0.008509806,33,15
101583,56321,631256,28151,22447,10954,2,Married,Higher,State,1,11.20818167,0.499831324,61,30
101584,265014,418089,12618,23221,9824,0,Married,Secondary,Unemployed,0,1.577610994,0.047612579,63,26
101585,176498,595504,9750,11814,9662,1,Married,Secondary,Working,1,3.373998572,0.055241419,32,26
101586,37772,351184,17122,8541,1953,2,Married,Higher,Working,0,9.297469025,0.45329874,23,5
101587,285856,550932,8354,19943,11500,0,Married,Secondary,Working,0,1.927306056,0.029224505,54,31
101588,258389,67021,45062,22738,9767,2,Single,Higher,Working,0,0.259380237,0.174395969,62,26
101589,135142,697485,31979,14692,1269,2,Single,Higher,Working,0,5.161126815,0.236632579,40,3
101590,111736,465115,21900,8224,7392,1,Single,Incomplete Higher,State,0,4.1626244,0.195997709,22,20
101591,71924,47291,14840,7508,94,0,Single,Higher,Working,1,0.657513486,0.206328903,20,0
101592,23726,433276,38167,19812,4766,1,Married,Secondary,Unemployed,0,18.26165388,1.608657169,54,13
101593,47723,399754,6037,16198,4028,1,Single,Incomplete Higher,State,0,8.376547996,0.126500849,44,11
101594,254182,958680,29633,19943,5390,0,Single,Higher,State,0,3.771628203,0.116581819,54,14
101595,160180,308664,25495,21002,1476,3,Married,Higher,State,0,1.926982145,0.15916469,57,4
101596,228786,30675,16848,16136,11400,0,Married,Incomplete Higher,Working,1,0.13407726,0.07364087,44,31
101597,55643,678647,37483,21323,7716,0,Married,Higher,State,0,12.19644879,0.673633701,58,21
101598,182396,267318,48645,19204,2820,0,Married,Secondary,Working,0,1.465591351,0.266699928,52,7
101599,234432,1145844,8837,10550,1927,2,Married,Higher,Pensioner,1,4.8877457,0.037695366,28,5
101600,159999,1350718,35069,18637,7517,2,Separated,Secondary,Working,1,8.442040263,0.21918262,51,20
101601,99973,713672,8370,16877,6099,2,Single,Secondary,Working,0,7.138647435,0.083722605,46,16
101602,129834,634698,7411,16778,5871,0,Married,Higher,Working,1,4.88853459,0.05708058,45,16
101603,256386,342369,40133,11346,10246,0,Separated,Secondary,Working,0,1.335365426,0.156533508,31,28
101604,127522,1400811,31499,7216,9536,4,Widow,Secondary,Working,1,10.98485751,0.247008359,19,26
101605,42612,317863,31225,20929,1585,1,Single,Secondary,Working,0,7.45947151,0.732774805,57,4
101606,245049,134887,49217,16192,7518,2,Married,Higher,Pensioner,1,0.550449094,0.200845545,44,20
101607,288615,301063,1692,22214,2314,2,Single,Secondary,Working,0,1.043130121,0.005862481,60,6
101608,186703,1388875,29926,24130,2956,3,Married,Higher,Working,0,7.438953846,0.160286658,66,8
101609,260069,338713,35246,20804,4600,0,Married,Secondary,Working,0,1.302396672,0.135525572,56,12
101610,243131,1255130,40164,13204,5194,1,Married,Secondary,Working,0,5.162361032,0.165194895,36,14
101611,51348,563963,9448,22261,3357,1,Married,Secondary,Working,1,10.98315416,0.183999377,60,9
101612,215804,810351,44390,24060,1484,2,Married,Higher,Commercial,0,3.755032344,0.205695909,65,4
101613,283321,795605,11073,24660,4604,0,Married,Secondary,Working,0,2.808139884,0.039082878,67,12
101614,155832,376513,36414,20867,4662,1,Widow,Lower,Working,0,2.416146876,0.233674727,57,12
101615,101889,817832,6209,7957,2050,0,Married,Incomplete Higher,Working,0,8.026695718,0.060938865,21,5
101616,73551,186517,7533,14775,455,1,Single,Incomplete Higher,Working,1,2.535886664,0.10241873,40,1
101617,162635,75305,22061,15248,6759,1,Married,Incomplete Higher,Working,0,0.463030713,0.135647308,41,18
101618,66819,697924,8211,21543,4606,0,Single,Secondary,State,0,10.44499319,0.12288421,59,12
101619,232781,1492606,10927,15152,5563,1,Married,Higher,Working,1,6.412061122,0.046941116,41,15
101620,178059,477963,12927,15759,7305,0,Separated,Higher,Working,1,2.684295655,0.072599532,43,20
101621,209420,1212610,25594,24547,470,1,Widow,Higher,Commercial,0,5.790325661,0.122213733,67,1
101622,44596,483108,10316,15104,9412,1,Married,Incomplete Higher,Working,0,10.83298951,0.231321195,41,25
101623,79182,1008346,13177,14024,10218,0,Single,Higher,Commercial,1,12.73453563,0.166414084,38,27
101624,148803,599821,11846,9128,6053,0,Single,Lower,Working,1,4.030973838,0.07960861,25,16
101625,159978,192256,8933,24182,5406,1,Married,Secondary,Working,1,1.201765243,0.055838928,66,14
101626,65379,481128,39244,20132,8480,1,Single,Incomplete Higher,State,1,7.359060249,0.600253904,55,23
101627,265900,1028920,47621,8604,2029,1,Married,Higher,Working,1,3.869575028,0.179093644,23,5
101628,278517,895023,41696,12829,676,1,Single,Higher,Pensioner,1,3.213530951,0.149707199,35,1
101629,157084,1038668,3080,24080,235,0,Married,Secondary,Working,1,6.612182017,0.019607344,65,0
101630,201187,830626,7089,15494,8782,0,Single,Higher,Commercial,0,4.128626601,0.035235875,42,24
101631,289295,1425623,27123,18525,8243,0,Separated,Incomplete Higher,Pensioner,0,4.927921326,0.093755509,50,22
101632,77716,1447181,8797,22983,7984,0,Married,Secondary,State,0,18.62140357,0.113194194,62,21
101633,243725,1415023,9346,17043,9163,1,Married,Higher,Commercial,0,5.805818033,0.038346497,46,25
101634,187450,247188,20878,8770,1427,2,Single,Secondary,State,1,1.31868765,0.111379034,24,3
101635,193724,381047,34672,15580,6000,1,Married,Lower,Working,1,1.966958147,0.178976276,42,16
101636,223502,858823,18653,20208,4966,1,Single,Secondary,Working,1,3.842574116,0.083457866,55,13
101637,164539,242501,43742,11763,4691,0,Married,Secondary,Working,1,1.473820796,0.265845787,32,12
101638,141999,1373722,27140,8749,7761,0,Widow,Secondary,Working,0,9.674166719,0.191128107,23,21
101639,134793,302675,2184,14293,7572,1,Married,Higher,State,1,2.245480107,0.016202622,39,20
101640,32289,713175,35493,23562,2389,2,Married,Secondary,Working,0,22.08724333,1.09922884,64,6
101641,196048,268625,45148,21457,7850,0,Married,Higher,Working,0,1.370200155,0.230290541,58,21
101642,194668,847840,25846,13633,2478,1,Separated,Incomplete Higher,State,0,4.355312635,0.132769639,37,6
101643,251513,205339,46825,9480,891,0,Separated,Incomplete Higher,Working,1,0.816415056,0.186173279,25,2
101644,277368,939339,23195,18657,10554,2,Married,Secondary,Working,0,3.386616336,0.083625364,51,28
101645,106365,130355,6606,22737,2368,0,Married,Lower,Working,1,1.225544117,0.062106896,62,6
101646,250662,32798,4956,14839,64,1,Married,Higher,Working,0,0.130845521,0.019771645,40,0
101647,195211,620937,17555,24789,964,1,Single,Secondary,State,0,3.180850464,0.089928334,67,2
101648,199785,1380607,25849,11191,5532,3,Married,Secondary,Working,0,6.910463749,0.129384088,30,15
101649,92588,24477,19690,17973,6210,0,Married,Secondary,Working,0,0.264364712,0.212662548,49,17
101650,83646,1464058,49849,24669,7825,1,Single,Incomplete Higher,Commercial,1,17.50302465,0.595951988,67,21
101651,285798,222400,27347,16831,6920,0,Single,Secondary,Working,0,0.778171996,0.095686464,46,18
101652,241097,1270636,34189,15867,11136,1,Married,Secondary,Commercial,1,5.270227336,0.141805995,43,30
101653,225244,394959,39308,10409,5140,0,Widow,Higher,Pensioner,1,1.753471791,0.174512973,28,14
101654,139735,1029374,26785,8875,3337,0,Married,Higher,Working,1,7.366615379,0.191684259,24,9
101655,175683,410105,33698,24273,5783,2,Married,Higher,Working,0,2.334346522,0.191811388,66,15
101656,127971,1340055,16966,13946,6328,0,Married,Higher,Working,1,10.47155215,0.132576912,38,17
101657,32149,1402330,32097,21757,10498,0,Married,Secondary,Commercial,0,43.61970823,0.998382531,59,28
101658,258976,278586,16882,7968,7316,1,Married,Incomplete Higher,Working,0,1.075721302,0.065187508,21,20
101659,62668,828759,5675,19905,10590,1,Married,Secondary,Working,0,13.22459629,0.090556584,54,29
101660,108204,938703,42850,11191,8230,1,Single,Higher,State,1,8.675307752,0.396011238,30,22
101661,231830,339971,14009,14071,1903,1,Married,Higher,Working,0,1.466466808,0.0604279,38,5
101662,216501,136184,28843,10158,7341,0,Single,Secondary,Working,0,0.629022499,0.133223403,27,20
101663,185140,1140627,30793,7607,7999,2,Married,Lower,State,0,6.160889057,0.166322783,20,21
101664,239861,155653,40516,23450,304,2,Separated,Secondary,Working,0,0.648930005,0.168914496,64,0
101665,160507,250300,39871,16005,8517,0,Single,Secondary,Commercial,0,1.559433545,0.248406612,43,23
101666,245160,589010,18857,9834,7438,1,Married,Incomplete Higher,Commercial,1,2.402553434,0.076917115,26,20
101667,203321,97036,20627,17508,11402,0,Married,Higher,Working,0,0.477255178,0.101450416,47,31
101668,57384,152595,19565,12499,2817,1,Widow,Higher,Pensioner,1,2.659190715,0.340948697,34,7
101669,101929,858392,27025,9433,1876,0,Married,Higher,Working,0,8.421469847,0.265135536,25,5
101670,96153,286696,28832,11735,1024,2,Married,Incomplete Higher,Unemployed,1,2.981664639,0.299855439,32,2
101671,255128,1195456,45116,19576,8959,2,Widow,Secondary,Working,0,4.685710702,0.176836725,53,24
101672,95388,240419,10782,10914,3840,2,Married,Secondary,Working,0,2.520432339,0.113033086,29,10
101673,51401,995029,39650,21839,5609,2,Married,Secondary,Working,0,19.35816424,0.771385771,59,15
101674,222903,159692,23366,15785,4713,2,Married,Secondary,Working,0,0.71641925,0.104825866,43,12
101675,139503,268031,29557,18383,11934,1,Widow,Higher,Commercial,1,1.921327857,0.21187358,50,32
101676,252601,298946,6798,13074,3877,0,Single,Secondary,Commercial,0,1.183471166,0.026912007,35,10
101677,147834,493765,10627,9908,410,0,Married,Secondary,State,1,3.339996212,0.071884681,27,1
101678,54084,647927,42183,8840,9250,0,Married,Secondary,Working,1,11.98001257,0.779953406,24,25
101679,271459,1271389,13466,7440,3339,0,Married,Higher,Working,0,4.683539687,0.049606018,20,9
101680,130641,1438466,43614,9362,2084,3,Married,Incomplete Higher,Commercial,0,11.01083121,0.333846189,25,5
101681,125111,1393509,13720,22767,5194,2,Married,Secondary,Working,0,11.1381813,0.10966262,62,14
101682,158299,406062,42913,20300,5571,0,Single,Higher,Commercial,0,2.56515834,0.271088257,55,15
101683,182982,488779,38292,13973,3877,2,Married,Secondary,Commercial,0,2.671186237,0.209266485,38,10
101684,254386,502952,7559,17140,10369,1,Married,Higher,Working,1,1.977121382,0.029714686,46,28
101685,216553,575508,41388,17474,5548,0,Separated,Secondary,State,0,2.657584979,0.191121804,47,15
101686,280337,837595,20158,19441,11226,1,Single,Secondary,Commercial,0,2.987814666,0.071906313,53,30
101687,147556,401981,31916,18268,796,0,Widow,Higher,Commercial,0,2.72426062,0.216297541,50,2
101688,215246,384270,23057,22487,5893,3,Married,Incomplete Higher,Working,0,1.785259656,0.107119296,61,16
101689,46160,1128853,36892,17170,4196,0,Single,Secondary,Working,1,24.45522097,0.799220104,47,11
101690,266242,1010782,42439,10219,1305,1,Married,Higher,Working,1,3.796478392,0.159400095,27,3
101691,37633,488455,12706,17090,2322,1,Single,Higher,Working,1,12.97943294,0.337629208,46,6
101692,299158,127332,13070,9153,7981,4,Separated,Incomplete Higher,Working,1,0.425634614,0.043689288,25,21
101693,69104,1287807,41902,19351,11071,2,Widow,Secondary,State,0,18.63578085,0.606361426,53,30
101694,88388,552219,1924,7520,8988,2,Single,Secondary,Commercial,0,6.247669367,0.021767661,20,24
101695,36014,94116,27478,15880,6976,1,Single,Incomplete Higher,Working,0,2.613317043,0.762981063,43,19
101696,112578,256671,6506,23049,5736,2,Married,Secondary,Working,1,2.279939242,0.057791043,63,15
101697,184827,779504,47418,14835,4027,0,Married,Secondary,Pensioner,1,4.217479048,0.256553426,40,11
101698,60390,1079567,36163,10648,2303,0,Married,Secondary,Working,0,17.87658553,0.598824309,29,6
101699,111658,519265,25604,15254,7271,1,Married,Incomplete Higher,State,0,4.650495262,0.229307349,41,19
101700,77993,633380,16310,14030,4039,3,Married,Secondary,Unemployed,0,8.120985217,0.209121331,38,11
101701,225768,234577,9226,15814,864,3,Single,Incomplete Higher,Commercial,1,1.03901793,0.040864959,43,2
101702,178285,715672,12781,16196,9181,2,Widow,Secondary,Unemployed,0,4.01420198,0.071688588,44,25
101703,266860,408777,6515,24405,5345,1,Widow,Secondary,Commercial,1,1.531803193,0.02441355,66,14
101704,289565,100556,37133,17125,10816,1,Married,Secondary,Working,0,0.347265726,0.128237183,46,29
101705,238008,1210565,17972,19028,3520,0,Widow,Secondary,Working,0,5.086236597,0.075510067,52,9
101706,37727,1377840,33092,9118,5657,0,Single,Higher,Working,1,36.52132425,0.87714369,24,15
101707,24358,400204,12410,24142,1997,0,Single,Higher,Working,0,16.43008457,0.509483537,66,5
101708,277681,657755,20522,19481,11473,3,Married,Secondary,Commercial,1,2.36874327,0.073904948,53,31
101709,114018,1461048,10095,15020,11084,2,Married,Secondary,Working,1,12.81418723,0.088538652,41,30
101710,146888,1434210,24047,20683,2100,2,Married,Higher,State,0,9.763969827,0.163709765,56,5
101711,249104,748088,21470,12856,8426,2,Widow,Incomplete Higher,Working,1,3.003115165,0.086188901,35,23
101712,213510,655443,44129,12121,8681,0,Separated,Higher,Working,0,3.069846846,0.206683528,33,23
101713,129847,1343950,9531,23970,10594,0,Married,Incomplete Higher,Unemployed,0,10.35025838,0.073401773,65,29
101714,96329,503682,38038,15513,10759,0,Married,Secondary,Working,1,5.228768076,0.394875894,42,29
101715,51007,64778,23403,11695,6794,1,Single,Incomplete Higher,Commercial,0,1.269982551,0.458819378,32,18
101716,190604,1099409,43674,14745,4751,0,Single,Secondary,State,0,5.768026904,0.229134751,40,13
101717,32323,814057,30122,23553,8867,1,Married,Secondary,Working,1,25.18506946,0.931906073,64,24
101718,132356,561376,17940,14763,11202,0,Married,Incomplete Higher,Working,0,4.241409532,0.135543534,40,30
101719,130944,1419657,30831,22150,10477,0,Married,Incomplete Higher,Working,1,10.84171096,0.235451796,60,28
101720,224451,1249951,12279,13047,4791,1,Married,Higher,State,1,5.568925957,0.054706818,35,13
101721,298600,81361,39220,16894,7072,0,Married,Secondary,Commercial,0,0.272474883,0.131346283,46,19
101722,51367,1403949,7477,15000,9112,0,Single,Secondary,Working,0,27.33173049,0.145560379,41,24
101723,74624,1188765,18400,15497,9310,2,Married,Secondary,State,0,15.93006271,0.246569468,42,25
101724,254565,527154,7470,9507,7909,1,Single,Incomplete Higher,Working,0,2.070803135,0.029344175,26,21
101725,88008,627006,3062,20945,4718,1,Single,Secondary,State,1,7.124420507,0.034792292,57,12
101726,136492,1376430,42798,19598,2567,2,Married,Incomplete Higher,Pensioner,1,10.08432729,0.313556838,53,7
101727,92240,1016930,20880,15719,5751,3,Single,Secondary,Pensioner,0,11.02482654,0.226366002,43,15
101728,221659,989558,35581,23328,11310,0,Widow,Incomplete Higher,State,0,4.464325834,0.160521341,63,30
101729,292900,1084525,45439,20468,3281,1,Single,Incomplete Higher,Working,1,3.702714237,0.155134858,56,8
101730,155327,859568,15308,20076,10505,4,Single,Secondary,Unemployed,0,5.533925203,0.098553374,55,28
101731,145703,1165117,27027,9731,915,2,Married,Secondary,Working,1,7.996520319,0.185493778,26,2
101732,185575,66842,31720,12454,11108,1,Married,Incomplete Higher,Commercial,1,0.360188603,0.170928196,34,30
101733,94069,493019,36081,18915,3422,2,Single,Higher,Working,0,5.241035835,0.383558877,51,9
101734,249189,1286506,10706,12610,2559,2,Single,Higher,Unemployed,0,5.162772032,0.042963373,34,7
101735,271051,294134,10837,11720,1280,0,Separated,Higher,Commercial,1,1.085161095,0.039981406,32,3
101736,145541,676553,39599,20136,6127,1,Married,Secondary,State,0,4.6485389,0.272081407,55,16
101737,209648,1345829,37824,15684,7497,3,Married,Incomplete Higher,Working,0,6.419469778,0.180416698,42,20
101738,276353,135356,34073,23779,280,1,Married,Secondary,State,1,0.489793851,0.123295206,65,0
101739,291830,773917,48115,22140,11103,0,Single,Incomplete Higher,State,1,2.651944625,0.164873385,60,30
101740,151733,742090,33088,14298,11290,1,Married,Secondary,Commercial,0,4.890762062,0.218067263,39,30
101741,195915,919565,29112,16572,8305,0,Married,Higher,Working,0,4.693693694,0.148595054,45,22
101742,115673,792738,27299,9615,9314,2,Widow,Secondary,Working,0,6.8532674,0.236001487,26,25
101743,62828,1057425,35457,15664,4812,2,Single,Secondary,Working,0,16.83047367,0.56435029,42,13
101744,292670,17360,31063,21747,6222,0,Widow,Secondary,Working,0,0.059315953,0.106136604,59,17
101745,45592,378216,4917,21218,4232,0,Single,Higher,Working,0,8.295665906,0.107847868,58,11
101746,282351,782567,3936,7850,6987,2,Single,Higher,Working,0,2.771610513,0.013940096,21,19
101747,252041,624055,37630,8657,7488,0,Single,Incomplete Higher,Working,0,2.476005888,0.149301106,23,20
101748,250008,266445,15506,15049,11585,5,Single,Secondary,Working,0,1.065745896,0.062022015,41,31
101749,144982,435179,29805,8731,2337,1,Separated,Higher,Working,0,3.001607096,0.205577244,23,6
101750,276911,59330,15318,10433,7820,1,Married,Higher,Pensioner,0,0.214256566,0.055317412,28,21
101751,88619,56707,49068,13317,7738,0,Single,Secondary,Working,0,0.639896636,0.55369616,36,21
101752,180400,285833,27026,21487,1377,2,Separated,Secondary,Working,1,1.584440133,0.14981153,58,3
101753,171175,1093963,28672,8121,9485,1,Widow,Secondary,Working,0,6.390904046,0.167501095,22,25
101754,190963,191633,39417,11665,2713,1,Married,Secondary,Commercial,0,1.003508533,0.206411713,31,7
101755,161826,839874,28281,13628,2999,0,Separated,Secondary,Pensioner,1,5.189981832,0.174761781,37,8
101756,251055,894493,49442,19178,764,1,Single,Higher,Working,0,3.562936408,0.196936926,52,2
101757,118540,401210,29091,10163,6360,2,Widow,Secondary,Working,1,3.384595917,0.245410832,27,17
101758,122747,783799,39328,12878,5384,0,Married,Higher,Unemployed,0,6.385483963,0.320398869,35,14
101759,206994,1441564,49219,22928,11008,2,Widow,Incomplete Higher,Working,0,6.964279158,0.237779839,62,30
101760,49301,1415295,19610,16471,2527,1,Married,Higher,Working,0,28.70722703,0.397760695,45,6
101761,242724,793245,2079,19041,7630,0,Married,Higher,Working,0,3.268094626,0.008565284,52,20
101762,213783,884459,30850,15893,10227,1,Married,Secondary,Working,0,4.13718116,0.144305207,43,28
101763,192395,89381,47751,19007,8439,5,Single,Incomplete Higher,Unemployed,0,0.464570285,0.248192521,52,23
101764,38752,846708,21590,19979,8184,3,Married,Secondary,Working,0,21.84940132,0.557132535,54,22
101765,233277,198984,31951,11454,5367,3,Single,Higher,Pensioner,1,0.852994509,0.136965925,31,14
101766,164467,1113848,16327,14826,10244,2,Separated,Lower,Unemployed,0,6.772471073,0.099272194,40,28
101767,237029,1001358,13755,8862,9627,1,Single,Higher,Working,0,4.224622304,0.058030874,24,26
101768,76273,743096,8235,13241,9424,2,Married,Higher,Working,0,9.742582565,0.107967433,36,25
101769,278503,258091,18197,15810,2917,0,Married,Secondary,Working,0,0.92670815,0.065338614,43,7
